Time,RMSError,TotalError,AverageError,ManTrackedCells,AutoTrackedCells
251,9.85358840039989,41944.26428546194,97.09320436449524,432,7
252,10.054654744167365,43673.50743454395,101.0960820244073,432,7
253,10.096467609982549,44037.50034215234,101.93865819942673,432,8
254,9.13664471531068,35895.65896114027,83.47827665381458,430,9
255,8.901666311658854,34390.013795869,79.23966312412213,434,9
256,8.394522243424204,30371.709592693147,70.46800369534373,431,10
257,8.500535723219441,31143.67536772557,72.25910758172986,431,10
258,8.498981008110707,31132.284293953624,72.2326781762265,431,10
259,8.482806810767006,30941.944897181893,71.9580113887951,430,10
260,8.50790709088058,31270.096684968223,72.38448306705607,432,10
261,8.550051777135527,31580.662489213708,73.1033853916984,432,10
262,8.580093490519594,31802.9778602165,73.6180043060567,432,11
263,8.521732434532826,31371.807032252105,72.61992368576877,432,10
264,8.556318470665705,31626.973053268604,73.2105857714551,432,11
265,8.618981657406156,32091.916958224025,74.28684481070376,432,10
266,8.606034425845683,31773.38244316281,74.06382853884105,429,9
267,8.7459507721839,32814.91995616013,76.49165490946416,429,8
268,8.713827517590795,32574.308912712375,75.93079000632255,429,8
269,8.896993864006408,33958.13842113593,79.15649981616768,429,7
270,8.901018911891036,33988.871060362166,79.22813766984187,429,7
271,9.013166592085444,34850.746795157924,81.23717201668514,429,6
272,9.002801130509273,34770.63369586908,81.05042819549902,429,6
273,8.962992000579554,34463.81178345237,80.33522560245308,429,6
274,8.912942695220684,34079.99487247545,79.44054748828776,429,5
275,8.765439086367365,32961.32369965438,76.83292237681674,429,5
276,9.012781506776335,34766.538649244714,81.23023048888952,428,5
277,8.848614832224529,33511.537344199365,78.29798444906393,428,5
278,8.88948226246496,33742.776120027986,79.02289489467913,427,5
279,9.119004284786559,35674.026593614966,83.15623914595564,429,4
280,9.10783717191818,35586.70742062487,82.95269795017452,429,4
281,9.103432265389706,35552.29349552096,82.87247901053836,429,4
282,9.001352627176678,34678.421422838044,81.02434911878048,428,4
283,9.397968707942141,37801.73717757673,88.32181583545966,428,4
284,9.174948997871077,36028.90694059318,84.17968911353547,428,4
285,9.192774925842842,36169.04343832369,84.50711083720489,428,4
286,9.899136584514329,41353.005960163144,97.99290511887001,422,3
287,10.275262314714404,44555.18859847218,105.58101563619,422,3
288,10.24355317581457,44175.690681276865,104.93038166574077,421,4
289,10.246542268510389,44201.47558181579,104.99162846037004,421,4
290,9.959342615762553,41559.98373668238,99.1885053381441,419,4
291,10.114479674691914,43274.04171496673,102.30269908975585,423,4
292,10.217140335402313,44156.95165588797,104.38995663330489,423,4
293,10.166235623547218,43614.69032996876,103.35234675348048,422,4
294,10.13461340704323,43241.07373120277,102.71038891022036,421,4
295,10.147121596279508,43347.87628635611,102.96407668968197,421,4
296,10.029096025350936,42546.51047725531,100.58276708570995,423,4
297,10.026936167155062,42528.18688478556,100.53944890020226,423,4
298,10.031747375363706,42468.373180115195,100.63595540311658,422,4
299,9.936076930123848,41859.66489880789,98.72562476133936,424,4
300,9.77541121868008,40421.31508108736,95.55866449429637,423,4
301,9.969598625420826,42241.981119596945,99.39289675199281,425,4
302,9.989205191605748,42308.50943264137,99.78422036000322,424,4
303,10.062959617019825,43138.104564106776,101.26315625377177,426,4
304,9.761219101307805,40589.875694431685,95.28139834373636,426,4
305,9.768936037376214,40654.079414800115,95.43211130234769,426,4
306,10.098333619512788,43135.99261988549,101.97634189098224,423,4
307,9.742410838850716,40338.69180500627,94.91456895295592,425,4
308,10.049468418206482,42921.52158262503,100.99181548852948,425,4
309,10.144776275531026,43739.50641424528,102.91648568057714,425,4
310,10.026025531197703,42620.98369174475,100.52118795222817,424,4
311,9.976314138274521,42199.381765067315,99.52684378553612,424,4
312,9.69159676088781,39825.06825687606,93.92704777565109,424,4
313,10.026282477585235,42623.16829582108,100.52634032033274,424,5
314,10.110877570080591,43243.22453531818,102.22984523715881,423,5
315,10.173595579576233,43988.369982128555,103.50204701677308,425,5
316,10.138689920029135,43687.039150162665,102.79303329450039,425,5
317,10.1005760695562,43359.19569817882,102.02163693689134,425,5
318,10.067584805125442,43076.412118566885,101.35626380839267,425,5
319,9.902096705453426,41671.89564476442,98.05151916415159,425,6
320,10.171788608666281,43972.74548724208,103.46528349939312,425,5
321,9.813864139791605,40836.258046217954,96.31192935428763,424,5
322,10.293019762582349,45133.10498482,105.9462558329108,426,6
323,10.483926961785444,46493.0824804419,109.91272454005178,423,6
324,9.882130165102094,41504.011055008814,97.65649660002074,425,6
325,9.691916322248296,39921.62784892175,93.93324199746294,425,6
326,10.538734227603003,46869.395868661544,111.06491912005106,422,5
327,10.457226983947814,46147.21759378626,109.35359619380631,422,5
